formula,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,PCA_X,PCA_Y,Predicted_Stability,Stability_Probability
Li2FeScH6,1.0,26.0,25.0,5.9,7.040000000000001,1.0,1.0,92.0,91.0,62.0,36.0,92.0,1.00794,55.845,54.83706,12.0730552,15.330960320000003,1.00794,14.01,1814.0,1799.99,461.64400000000006,540.3424000000001,14.01,1.0,8.0,7.0,1.9,1.44,1.0,1.0,4.0,3.0,1.8,0.9600000000000002,1.0,31.0,170.0,139.0,74.4,52.08,31.0,0.98,2.2,1.2200000000000002,1.8350000000000002,0.43800000000000006,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,1.9,1.44,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.3,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.1,1.7600000000000002,1.0,6.615,22.235,15.62,10.58416666666,4.762999999991999,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.21106691500000002,0.379919177,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-10.058612590589249,-0.9603932231994585,1,0.7309166997713714
Li2ScFeH6,1.0,26.0,25.0,5.9,7.040000000000001,1.0,1.0,92.0,91.0,62.0,36.0,92.0,1.00794,55.845,54.83706,12.073055199999999,15.330960319999999,1.00794,14.01,1814.0,1799.99,461.64400000000006,540.3424000000001,14.01,1.0,8.0,7.0,1.9,1.44,1.0,1.0,4.0,3.0,1.8,0.9600000000000002,1.0,31.0,170.0,139.0,74.4,52.08,31.0,0.98,2.2,1.2200000000000002,1.8350000000000002,0.43800000000000006,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,0.7,1.1199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,1.9,1.44,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.3,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.1,1.7600000000000002,1.0,6.615,22.235,15.62,10.58416666666,4.762999999991999,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.21106691500000002,0.37991917700000005,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-10.058612590589249,-0.9603932231994585,1,0.7309166997713714
Mg2AlMnH6,1.0,25.0,24.0,6.8,6.959999999999999,1.0,52.0,92.0,40.0,81.3,12.84,92.0,1.00794,54.938045,53.930105000000005,13.657722360000003,15.179738832000002,1.00794,14.01,1519.0,1504.99,438.25300000000004,509.0916,14.01,1.0,13.0,12.0,3.0,2.8,1.0,1.0,4.0,3.0,1.9,1.08,1.0,31.0,141.0,110.0,72.8,50.160000000000004,31.0,1.31,2.2,0.8900000000000001,1.8980000000000001,0.36240000000000006,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.2,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6,1.36,1.0,6.615,22.89,16.275,11.24375862069,5.705744827586,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,194.0,225.0,31.0,199.4,8.640000000000004,194.0,-6.11561541382902,-3.746925183207972,1,0.7305468777001718
Mg2MnAlH6,1.0,25.0,24.0,6.8,6.959999999999999,1.0,52.0,92.0,40.0,81.3,12.84,92.0,1.00794,54.938045,53.930105000000005,13.65772236,15.179738831999998,1.00794,14.01,1519.0,1504.99,438.25300000000004,509.0916000000001,14.01,1.0,13.0,12.0,3.0,2.8,1.0,1.0,4.0,3.0,1.9,1.08,1.0,31.0,141.0,110.0,72.8,50.160000000000004,31.0,1.31,2.2,0.8900000000000001,1.8980000000000001,0.36240000000000006,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,2.0,1.2,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.6,1.36,1.0,6.615,22.89,16.275,11.243758620689999,5.705744827586,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.000310120689655,0.000310120689655,3.10120689655e-05,5.58217241379e-05,0.0,194.0,225.0,31.0,199.4,8.640000000000004,194.0,-6.11561541382902,-3.746925183207972,1,0.7305468777001718
Na2ZnVH6,1.0,30.0,29.0,8.1,8.52,1.0,2.0,92.0,90.0,67.1,30.26,92.0,1.00794,65.38,64.37205999999999,16.834867856,18.9923134272,1.00794,14.01,2183.0,2168.99,370.148,427.3656,14.01,1.0,12.0,11.0,2.5,2.4,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,166.0,135.0,79.3,57.959999999999994,31.0,0.93,2.2,1.27,1.834,0.43920000000000015,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.3,2.0799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.5,2.4,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.5,1.1,1.0,6.615,29.2433333333,22.6283333333,12.514666666660002,7.079599999992,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-9.109082400446367,-0.6915573759342662,1,0.7292158223455933
Na2VZnH6,1.0,30.0,29.0,8.1,8.52,1.0,2.0,92.0,90.0,67.1,30.26,92.0,1.00794,65.38,64.37205999999999,16.834867856,18.9923134272,1.00794,14.01,2183.0,2168.99,370.14799999999997,427.3656000000001,14.01,1.0,12.0,11.0,2.5,2.4,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,166.0,135.0,79.3,57.959999999999994,31.0,0.93,2.2,1.27,1.8340000000000003,0.43920000000000015,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.3,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.5,2.4,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.7,1.2599999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,1.5,1.1,1.0,6.615,29.2433333333,22.6283333333,12.51466666666,7.079599999992001,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,229.0,35.0,204.5,14.7,194.0,-9.109082400446367,-0.6915573759342664,1,0.7292158223455933
Mg2ZnNiH6,1.0,30.0,29.0,8.8,9.36,1.0,61.0,92.0,31.0,81.8,12.24,92.0,1.00794,65.38,64.37205999999999,17.873104,20.238196799999997,1.00794,14.01,1728.0,1713.99,435.07400000000007,505.2768,14.01,1.0,12.0,11.0,3.2,3.12,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,141.0,110.0,71.4,48.480000000000004,31.0,1.31,2.2,0.8900000000000001,1.9380000000000002,0.3144000000000001,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,3.2,3.12,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,0.4800000000000001,1.0,6.615,22.89,16.275,10.975,5.363,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,225.0,31.0,197.1,5.579999999999996,194.0,-7.454648006748498,-2.4362040042949613,1,0.7287264338946393
Mg2NiZnH6,1.0,30.0,29.0,8.8,9.36,1.0,61.0,92.0,31.0,81.8,12.24,92.0,1.00794,65.38,64.37205999999999,17.873104,20.238196799999997,1.00794,14.01,1728.0,1713.99,435.07400000000007,505.2768,14.01,1.0,12.0,11.0,3.2,3.12,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,141.0,110.0,71.4,48.480000000000004,31.0,1.31,2.2,0.8900000000000001,1.9380000000000002,0.3144000000000001,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,3.2,3.12,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.8,0.47999999999999987,1.0,6.615,22.89,16.275,10.975,5.3629999999999995,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,225.0,31.0,197.1,5.579999999999996,194.0,-7.454648006748498,-2.4362040042949613,1,0.7287264338946393
Ca2AlZnH6,1.0,30.0,29.0,8.9,9.48,1.0,7.0,92.0,85.0,70.8,25.880000000000006,92.0,1.00794,65.38,64.37205999999999,17.85651786,20.218293432000003,1.00794,14.01,1115.0,1100.99,394.021,456.01320000000004,14.01,1.0,13.0,12.0,3.5,3.6,1.0,1.0,4.0,3.0,2.1,1.3199999999999998,1.0,31.0,176.0,145.0,78.1,56.52,31.0,1.0,2.2,1.2000000000000002,1.846,0.4248000000000001,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.5,2.0,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.1,0.78,1.0,6.615,37.77,31.155,14.567000000000002,9.6638,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,203.3,13.020000000000005,194.0,-6.664004412540387,-2.0180439427875774,1,0.7284751150012607
Ca2ZnAlH6,1.0,30.0,29.0,8.9,9.48,1.0,7.0,92.0,85.0,70.8,25.879999999999995,92.0,1.00794,65.38,64.37205999999999,17.85651786,20.218293432000003,1.00794,14.01,1115.0,1100.99,394.02099999999996,456.0132,14.01,1.0,13.0,12.0,3.5,3.6,1.0,1.0,4.0,3.0,2.1,1.3199999999999998,1.0,31.0,176.0,145.0,78.1,56.52,31.0,1.0,2.2,1.2000000000000002,1.846,0.4248000000000001,2.2,1.0,2.0,1.0,1.4,0.48,1.0,0.0,1.0,1.0,0.1,0.18000000000000002,0.0,0.0,10.0,10.0,1.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,11.0,2.5,2.0,1.0,0.0,1.0,1.0,0.6,0.4800000000000001,1.0,0.0,5.0,5.0,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.1,0.78,1.0,6.615,37.77,31.155,14.567000000000002,9.6638,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,203.3,13.020000000000005,194.0,-6.664004412540387,-2.0180439427875774,1,0.7284751150012607
Mg2FeCuH6,1.0,29.0,28.0,8.5,9.0,1.0,55.0,92.0,37.0,80.7,13.559999999999999,92.0,1.00794,63.546,62.53806,17.404864,19.676308799999997,1.00794,14.01,1811.0,1796.99,509.8830000000001,595.0476000000001,14.01,1.0,11.0,10.0,2.9,2.6399999999999997,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,141.0,110.0,73.2,50.64,31.0,1.31,2.2,0.8900000000000001,1.955,0.2940000000000001,2.2,1.0,2.0,1.0,1.3,0.41999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.9,2.6399999999999997,1.0,0.0,1.0,1.0,0.7,0.41999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.1,0.58,1.0,6.615,22.89,16.275,10.727,4.9344,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,194.0,229.0,35.0,200.6,10.559999999999997,194.0,-8.293815668759441,-2.054817277037066,1,0.7283879177305235
Mg2CuFeH6,1.0,29.0,28.0,8.5,9.0,1.0,55.0,92.0,37.0,80.7,13.559999999999999,92.0,1.00794,63.546,62.53806,17.404864,19.676308799999997,1.00794,14.01,1811.0,1796.99,509.8830000000001,595.0476000000001,14.01,1.0,11.0,10.0,2.9,2.6399999999999997,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,141.0,110.0,73.2,50.64,31.0,1.31,2.2,0.8900000000000001,1.955,0.2940000000000001,2.2,1.0,2.0,1.0,1.3,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.6,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.9,2.6399999999999997,1.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.4,0.7200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,1.1,0.5800000000000001,1.0,6.615,22.89,16.275,10.727,4.9344,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,2.1106628,2.1106628,0.21106628,0.37991930399999996,0.0,194.0,229.0,35.0,200.6,10.559999999999997,194.0,-8.293815668759441,-2.054817277037066,1,0.7283879177305235
Li2CuCoH6,1.0,29.0,28.0,6.8,8.48,1.0,1.0,92.0,91.0,67.6,29.28,92.0,1.00794,63.546,62.53806,14.2408835,18.7994856,1.00794,14.01,1768.0,1753.99,411.721,477.2532,14.01,1.0,11.0,10.0,2.8,2.88,1.0,1.0,4.0,3.0,1.8,0.9600000000000002,1.0,31.0,132.0,101.0,70.0,46.8,31.0,0.98,2.2,1.2200000000000002,1.8940000000000001,0.36840000000000006,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.7,2.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.8,2.88,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.2,0.36,1.0,6.615,16.5933333333,9.978333333299998,9.419166666659999,3.364999999991999,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-8.67264232202217,-1.759811248315992,1,0.7282048206187706
Li2CoCuH6,1.0,29.0,28.0,6.8,8.48,1.0,1.0,92.0,91.0,67.6,29.28,92.0,1.00794,63.546,62.53806,14.2408835,18.7994856,1.00794,14.01,1768.0,1753.99,411.721,477.2532,14.01,1.0,11.0,10.0,2.8,2.88,1.0,1.0,4.0,3.0,1.8,0.9600000000000002,1.0,31.0,132.0,101.0,70.0,46.8,31.0,0.98,2.2,1.2200000000000002,1.8940000000000001,0.36840000000000006,2.2,1.0,2.0,1.0,1.1,0.18000000000000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.7,2.7199999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,2.8,2.88,1.0,0.0,1.0,1.0,0.9,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.3,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,2.0,1.2,0.36,1.0,6.615,16.5933333333,9.978333333299998,9.419166666659999,3.364999999991999,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.15484712,0.278724816,0.0,194.0,229.0,35.0,204.1,14.139999999999997,194.0,-8.67264232202217,-1.759811248315992,1,0.7282048206187706
Mg2CuNiH6,1.0,29.0,28.0,8.7,9.24,1.0,61.0,92.0,31.0,81.3,12.84,92.0,1.00794,63.546,62.53806,17.689704,20.018116799999998,1.00794,14.01,1728.0,1713.99,501.5830000000001,585.0876000000001,14.01,1.0,11.0,10.0,3.1,2.96,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,141.0,110.0,72.4,49.68,31.0,1.31,2.2,0.8900000000000001,1.9630000000000003,0.28440000000000004,2.2,1.0,2.0,1.0,1.3,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,3.1,2.96,1.0,0.0,1.0,1.0,0.7,0.42000000000000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9,0.36,1.0,6.615,22.89,16.275,10.686,4.9584,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,225.0,31.0,200.2,9.919999999999993,194.0,-7.788965939581015,-2.4754574904529805,1,0.7264417241096089
Mg2NiCuH6,1.0,29.0,28.0,8.7,9.24,1.0,61.0,92.0,31.0,81.3,12.84,92.0,1.00794,63.546,62.53806,17.689704,20.018116799999998,1.00794,14.01,1728.0,1713.99,501.5830000000001,585.0876000000001,14.01,1.0,11.0,10.0,3.1,2.96,1.0,1.0,4.0,3.0,2.0,1.2,1.0,31.0,141.0,110.0,72.4,49.68,31.0,1.31,2.2,0.8900000000000001,1.9630000000000003,0.28440000000000004,2.2,1.0,2.0,1.0,1.3,0.41999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,1.8,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,10.0,3.1,2.96,1.0,0.0,1.0,1.0,0.7,0.41999999999999993,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.2,0.36000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.9,0.36000000000000004,1.0,6.615,22.89,16.275,10.686,4.9584,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,0.5953947,0.5953947,0.059539470000000004,0.107171046,0.0,194.0,225.0,31.0,200.2,9.919999999999993,194.0,-7.788965939581015,-2.4754574904529805,1,0.7264417241096089
Li2ScCoH6,1.0,27.0,26.0,6.0,7.2,1.0,1.0,92.0,91.0,62.3,35.64,92.0,1.00794,58.933195,57.925255,12.381874700000001,15.82507152,1.00794,14.01,1814.0,1799.99,457.34400000000005,533.4624,14.01,1.0,9.0,8.0,2.0,1.6,1.0,1.0,4.0,3.0,1.8,0.9600000000000002,1.0,31.0,170.0,139.0,73.8,51.35999999999999,31.0,0.98,2.2,1.2200000000000002,1.8400000000000003,0.44000000000000006,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.0,1.6,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.0,1.6,1.0,6.615,22.235,15.62,10.53566666666,4.762933333324,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.154847755,0.278724689,0.0,194.0,229.0,35.0,201.0,11.2,194.0,-9.792356639995944,-0.9660953459437801,1,0.7263087885985748
Li2CoScH6,1.0,27.0,26.0,6.0,7.2,1.0,1.0,92.0,91.0,62.3,35.64,92.0,1.00794,58.933195,57.925255,12.381874700000001,15.82507152,1.00794,14.01,1814.0,1799.99,457.34400000000005,533.4624,14.01,1.0,9.0,8.0,2.0,1.6,1.0,1.0,4.0,3.0,1.8,0.9600000000000002,1.0,31.0,170.0,139.0,73.8,51.35999999999999,31.0,0.98,2.2,1.2200000000000002,1.8400000000000003,0.43999999999999995,2.2,1.0,2.0,1.0,1.2,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.8,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.0,1.6,1.0,0.0,1.0,1.0,0.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,1.2,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,8.0,2.0,1.6,1.0,6.615,22.235,15.62,10.53566666666,4.762933333324,6.615,0.0,7.853,7.853,4.711799999999999,3.7694400000000003,7.853,0.0,1.5484712,1.5484712,0.154847755,0.278724689,0.0,194.0,229.0,35.0,201.0,11.2,194.0,-9.792356639995944,-0.9660953459437801,1,0.7263087885985748
